w1,w2,count,p1,p2,joint.prob.nonnorm,joint.prob,expected,disparity,score
a,boy,11,0.021117428,0.000318965,6.74E-06,2.63E-05,8.003999627,1.374312908,-0.65171845
a,million,11,0.021117428,0.000322253,6.81E-06,2.66E-05,8.086515087,1.360289307,-0.651740708
outside,the,11,0.000210451,0.032968442,6.94E-06,2.71E-05,8.244659011,1.334197083,-0.651782121
i,try,11,0.014264622,0.000486668,6.94E-06,2.71E-05,8.249284605,1.333448963,-0.651783308
which,he,11,0.000930587,0.007599249,7.07E-06,2.76E-05,8.403329739,1.309004923,-0.651822105
her,house,11,0.008010286,0.000891128,7.14E-06,2.79E-05,8.482260364,1.29682414,-0.651841438
year,was,11,0.001223246,0.005981408,7.32E-06,2.86E-05,8.694420949,1.265179138,-0.651891665
to,set,11,0.02759208,0.000266352,7.35E-06,2.87E-05,8.733006113,1.259589179,-0.651900537
a,social,11,0.021117428,0.000351848,7.43E-06,2.90E-05,8.829154227,1.245872449,-0.651922308
months,i,11,0.000522839,0.014264622,7.46E-06,2.91E-05,8.86240711,1.241197777,-0.651929727
that,many,11,0.011456419,0.000664236,7.61E-06,2.97E-05,9.042625397,1.216460875,-0.651968989
to,control,11,0.02759208,0.000282793,7.80E-06,3.05E-05,9.272080565,1.18635725,-0.652016769
take,it,11,0.001016083,0.007714339,7.84E-06,3.06E-05,9.314327658,1.180976277,-0.65202531
he,may,11,0.007599249,0.001035813,7.87E-06,3.08E-05,9.353529568,1.176026645,-0.652033166
is,having,11,0.011732635,0.0006741,7.91E-06,3.09E-05,9.398179401,1.170439458,-0.652042033
had,just,11,0.002505681,0.003166628,7.93E-06,3.10E-05,9.428579834,1.166665627,-0.652048023
get,out,11,0.002604329,0.003127168,8.14E-06,3.18E-05,9.677668078,1.136637453,-0.652095683
where,you,11,0.000769461,0.010821778,8.33E-06,3.25E-05,9.894839724,1.111690569,-0.652135278
top,of,11,0.000519551,0.01604359,8.34E-06,3.26E-05,9.904964635,1.110554192,-0.652137082
daughter,with,11,0.000970047,0.008704116,8.44E-06,3.30E-05,10.03323493,1.096356268,-0.652159617
way,she,11,0.00109829,0.007934655,8.71E-06,3.41E-05,10.35544611,1.062242986,-0.65221376
since,i,11,0.000621488,0.014264622,8.87E-06,3.46E-05,10.53455939,1.044182257,-0.652242426
the,guy,11,0.032968442,0.00026964,8.89E-06,3.47E-05,10.56346936,1.041324552,-0.652246962
have,some,11,0.005576948,0.001611264,8.99E-06,3.51E-05,10.67792712,1.030162491,-0.652264678
where,is,11,0.000769461,0.011732635,9.03E-06,3.53E-05,10.72767795,1.025384995,-0.652272261
doesnt,care,10,0.000782614,0.000690542,5.40E-07,2.11E-06,0.642186654,15.57179666,-0.653360482
be,allowed,10,0.005813705,9.54E-05,5.54E-07,2.17E-06,0.658787398,15.17940391,-0.653983279
too,many,10,0.000861533,0.000664236,5.72E-07,2.24E-06,0.680013735,14.70558531,-0.654735313
knows,how,10,0.00024991,0.002298518,5.74E-07,2.24E-06,0.68258351,14.65022207,-0.654823185
thrown,her,10,7.23E-05,0.008010286,5.79E-07,2.26E-06,0.688596782,14.52228685,-0.65502624
hundreds,of,10,3.62E-05,0.01604359,5.80E-07,2.27E-06,0.689586145,14.50145144,-0.65505931
your,ad,10,0.004748297,0.000124955,5.93E-07,2.32E-06,0.705043339,14.18352524,-0.655563915
regardless,of,10,3.95E-05,0.01604359,6.33E-07,2.47E-06,0.752275795,13.29299715,-0.656977342
importance,of,10,3.95E-05,0.01604359,6.33E-07,2.47E-06,0.752275795,13.29299715,-0.656977342
signing,in,10,5.26E-05,0.012064753,6.35E-07,2.48E-06,0.754280219,13.25767234,-0.657033409
especially,if,10,0.000180856,0.003620412,6.55E-07,2.56E-06,0.778063482,12.85242172,-0.657676613
is,believed,10,0.011732635,5.59E-05,6.56E-07,2.56E-06,0.779361219,12.83102079,-0.65771058
be,published,10,0.005813705,0.00011509,6.69E-07,2.61E-06,0.795088239,12.57722038,-0.658113407
youll,be,10,0.00011509,0.005813705,6.69E-07,2.61E-06,0.795088239,12.57722038,-0.658113407
possibly,her,10,8.55E-05,0.008010286,6.85E-07,2.68E-06,0.813796197,12.28808888,-0.65857231
my,favorite,10,0.005422398,0.000131532,7.13E-07,2.79E-06,0.847511639,11.79924799,-0.659348187
white,people,10,0.000476803,0.00152248,7.26E-07,2.84E-06,0.862609064,11.59273698,-0.659675957
gonna,be,10,0.000124955,0.005813705,7.26E-07,2.84E-06,0.863238659,11.58428193,-0.659689377
sleep,with,10,8.88E-05,0.008704116,7.73E-07,3.02E-06,0.918296078,10.88973397,-0.660791748
only,thing,10,0.001147615,0.000677389,7.77E-07,3.04E-06,0.923756849,10.82535952,-0.660893921
at,grammys,10,0.003774962,0.000217027,8.19E-07,3.20E-06,0.973533382,10.27186143,-0.661772421
fighting,for,10,9.86E-05,0.008924432,8.80E-07,3.44E-06,1.04615521,9.558811068,-0.662904159
kill,her,10,0.000111802,0.008010286,8.96E-07,3.50E-06,1.064195027,9.396773847,-0.663161341
were,married,10,0.001433696,0.000628064,9.00E-07,3.52E-06,1.070002718,9.345770656,-0.663242292
to,speculate,10,0.02759208,3.29E-05,9.07E-07,3.55E-06,1.078148903,9.275156681,-0.663354369
clothes,for,10,0.000101937,0.008924432,9.10E-07,3.55E-06,1.08102705,9.250462324,-0.663393563
talks,about,10,0.000243334,0.003791404,9.23E-07,3.60E-06,1.096291511,9.121661437,-0.663597993
on,wednesday,10,0.007816276,0.000121667,9.51E-07,3.72E-06,1.130045499,8.849201209,-0.664030436
were,having,10,0.001433696,0.0006741,9.66E-07,3.78E-06,1.148432236,8.707522904,-0.664255305
a,decade,10,0.021117428,4.60E-05,9.72E-07,3.80E-06,1.155216441,8.656386496,-0.664336467
conduct,a,10,4.60E-05,0.021117428,9.72E-07,3.80E-06,1.155216441,8.656386496,-0.664336467
came,out,10,0.000315676,0.003127168,9.87E-07,3.86E-06,1.173050676,8.524780901,-0.664545349
entitled,to,10,3.62E-05,0.02759208,9.98E-07,3.90E-06,1.185963793,8.431960619,-0.664692671
gave,me,10,0.000253199,0.004120233,1.04E-06,4.08E-06,1.239672081,8.066649362,-0.665272485
long,time,10,0.000591893,0.001805274,1.07E-06,4.18E-06,1.269725594,7.875717437,-0.665575528
looking,at,10,0.000286082,0.003774962,1.08E-06,4.22E-06,1.283294003,7.792446605,-0.665707693
asking,for,10,0.000121667,0.008924432,1.09E-06,4.24E-06,1.290258092,7.750387352,-0.665774449
he,learned,10,0.007599249,0.000144685,1.10E-06,4.30E-06,1.306524765,7.653892423,-0.665927603
he,wrote,10,0.007599249,0.000151262,1.15E-06,4.49E-06,1.365912254,7.321114491,-0.666455781
handle,this,10,0.000170991,0.006764022,1.16E-06,4.52E-06,1.374366813,7.276077906,-0.666527262
form,of,10,7.23E-05,0.01604359,1.16E-06,4.54E-06,1.379172291,7.250725718,-0.666567501
what,makes,10,0.002982483,0.000391307,1.17E-06,4.56E-06,1.38681737,7.210754793,-0.666630942
opportunity,to,10,4.27E-05,0.02759208,1.18E-06,4.61E-06,1.401593574,7.134735909,-0.666751597
harm,to,10,4.27E-05,0.02759208,1.18E-06,4.61E-06,1.401593574,7.134735909,-0.666751597
remain,in,10,9.86E-05,0.012064753,1.19E-06,4.65E-06,1.414275411,7.070758582,-0.66685314
the,curtain,10,0.032968442,3.62E-05,1.19E-06,4.66E-06,1.417050768,7.056910189,-0.66687512
the,stepfather,10,0.032968442,3.62E-05,1.19E-06,4.66E-06,1.417050768,7.056910189,-0.66687512
the,arraignment,10,0.032968442,3.62E-05,1.19E-06,4.66E-06,1.417050768,7.056910189,-0.66687512
product,of,10,7.56E-05,0.01604359,1.21E-06,4.74E-06,1.441861941,6.935476774,-0.667067857
here,here,10,0.001104867,0.001104867,1.22E-06,4.77E-06,1.450586325,6.893764147,-0.667134062
she,thinks,10,0.007934655,0.00015455,1.23E-06,4.79E-06,1.457203495,6.862459524,-0.667183748
on,grinsells,10,0.007816276,0.000157838,1.23E-06,4.82E-06,1.466004972,6.821259265,-0.66724914
to,conduct,10,0.02759208,4.60E-05,1.27E-06,4.96E-06,1.509408464,6.625111915,-0.667560461
us,need,10,0.001397525,0.000914146,1.28E-06,4.99E-06,1.518094302,6.58720607,-0.667620624
im,trying,10,0.002097932,0.000611623,1.28E-06,5.01E-06,1.524750018,6.558452128,-0.667666262
gifts,for,10,0.000144685,0.008924432,1.29E-06,5.05E-06,1.534360975,6.517371182,-0.667731465
ask,me,10,0.000315676,0.004120233,1.30E-06,5.08E-06,1.545565192,6.470125009,-0.667806453
why,here,10,0.001223246,0.001104867,1.35E-06,5.28E-06,1.606006289,6.226625681,-0.668192929
has,done,10,0.003653295,0.000371577,1.36E-06,5.30E-06,1.613086017,6.199297429,-0.668236304
another,man,10,0.000818785,0.001706625,1.40E-06,5.46E-06,1.66047266,6.022381604,-0.668517101
me,wrong,10,0.004120233,0.000341983,1.41E-06,5.51E-06,1.674362291,5.972423086,-0.668596394
affects,the,10,4.27E-05,0.032968442,1.41E-06,5.51E-06,1.674696362,5.971231699,-0.668598285
a,major,10,0.021117428,6.91E-05,1.46E-06,5.70E-06,1.732824661,5.770924331,-0.668916208
in,town,10,0.012064753,0.000121667,1.47E-06,5.74E-06,1.744273007,5.733047499,-0.668976326
two,people,10,0.000993065,0.00152248,1.51E-06,5.91E-06,1.796606465,5.566049212,-0.669241382
defining,the,10,4.60E-05,0.032968442,1.52E-06,5.93E-06,1.803519159,5.544715149,-0.669275243
file,a,10,7.23E-05,0.021117428,1.53E-06,5.97E-06,1.815340122,5.508609589,-0.669332549
were,going,10,0.001433696,0.001068696,1.53E-06,5.99E-06,1.820685253,5.492437524,-0.669358217
minutes,of,10,9.86E-05,0.01604359,1.58E-06,6.18E-06,1.880689488,5.31719886,-0.669636351
put,up,10,0.000499821,0.003225817,1.61E-06,6.30E-06,1.915921096,5.219421624,-0.669791541
closing,the,10,4.93E-05,0.032968442,1.63E-06,6.35E-06,1.932341956,5.175067472,-0.669861939
forced,to,10,5.92E-05,0.02759208,1.63E-06,6.38E-06,1.940668025,5.152864823,-0.669897179
this,issue,10,0.006764022,0.000243334,1.65E-06,6.43E-06,1.955829695,5.11291961,-0.669960579
worth,it,10,0.000223604,0.007714339,1.72E-06,6.74E-06,2.049754954,4.878631946,-0.670332435
the,pair,10,0.032968442,5.26E-05,1.73E-06,6.78E-06,2.061164753,4.851625755,-0.670375299
called,him,10,0.000506397,0.003446133,1.75E-06,6.82E-06,2.073705252,4.822286093,-0.670421866
not,yet,10,0.005146181,0.000341983,1.76E-06,6.88E-06,2.09128251,4.781754713,-0.670486196
filed,for,10,0.000197298,0.008924432,1.76E-06,6.88E-06,2.09231042,4.779405534,-0.670489925
if,d,10,0.003620412,0.000503109,1.82E-06,7.12E-06,2.164431142,4.620151598,-0.670742689
wish,i,10,0.000131532,0.014264622,1.88E-06,7.33E-06,2.22953638,4.48523742,-0.670956822
ahead,and,10,8.22E-05,0.022837206,1.88E-06,7.34E-06,2.230885511,4.482524965,-0.670961127
she,tried,10,0.007934655,0.000236757,1.88E-06,7.34E-06,2.232311736,4.479661078,-0.670965673
all,white,10,0.00395253,0.000476803,1.88E-06,7.36E-06,2.239430012,4.465421981,-0.670988273
so,called,10,0.003745368,0.000506397,1.90E-06,7.41E-06,2.253769354,4.43701126,-0.671033366
tell,him,10,0.000555722,0.003446133,1.92E-06,7.48E-06,2.27568953,4.394272534,-0.6711012
he,gave,10,0.007599249,0.000253199,1.92E-06,7.52E-06,2.286418339,4.373652813,-0.671133927
she,goes,10,0.007934655,0.000243334,1.93E-06,7.54E-06,2.294320396,4.358589157,-0.671157835
baby,boy,10,0.006152399,0.000318965,1.96E-06,7.67E-06,2.331903348,4.2883424,-0.67126933
our,son,10,0.001535634,0.001282435,1.97E-06,7.70E-06,2.340165173,4.273202642,-0.671293359
how,could,10,0.002298518,0.000864821,1.99E-06,7.77E-06,2.362098199,4.233524248,-0.671356336
his,dad,10,0.006356274,0.000318965,2.03E-06,7.92E-06,2.409176468,4.15079598,-0.67148764
he,comes,10,0.007599249,0.00026964,2.05E-06,8.01E-06,2.434887062,4.106966666,-0.671557205
are,doing,10,0.004843658,0.00042419,2.05E-06,8.03E-06,2.441504232,4.095835621,-0.671574872
come,up,10,0.000680677,0.003225817,2.20E-06,8.58E-06,2.60918202,3.832618777,-0.671992644
could,get,10,0.000864821,0.002604329,2.25E-06,8.80E-06,2.676368775,3.73640587,-0.672145351
she,claims,10,0.007934655,0.00028937,2.30E-06,8.97E-06,2.728381011,3.665177246,-0.672258403
has,made,10,0.003653295,0.000631353,2.31E-06,9.01E-06,2.74081872,3.648544841,-0.672284802
during,his,10,0.000365001,0.006356274,2.32E-06,9.07E-06,2.756892659,3.627272163,-0.672318566
see,our,10,0.00152248,0.001535634,2.34E-06,9.14E-06,2.77819609,3.599457949,-0.672362712
i,loved,10,0.014264622,0.000164415,2.35E-06,9.16E-06,2.786920475,3.588189936,-0.672380596
while,we,10,0.0006741,0.003485592,2.35E-06,9.18E-06,2.792060024,3.581584892,-0.672391079
any,more,10,0.0009832,0.00241032,2.37E-06,9.26E-06,2.816048869,3.551074738,-0.672439504
thinking,that,10,0.000207163,0.011456419,2.37E-06,9.27E-06,2.820224753,3.545816691,-0.67244785
has,come,10,0.003653295,0.000680677,2.49E-06,9.72E-06,2.954945182,3.384157534,-0.672704432
she,came,10,0.007934655,0.000315676,2.50E-06,9.79E-06,2.976415648,3.359745809,-0.672743177
will,take,10,0.002499104,0.001016083,2.54E-06,9.92E-06,3.01742925,3.314079361,-0.672815658
choose,to,10,9.21E-05,0.02759208,2.54E-06,9.93E-06,3.018816928,3.312555958,-0.672818076
she,needs,10,0.007934655,0.000322253,2.56E-06,9.99E-06,3.038424308,3.291179568,-0.672852004
has,always,10,0.003653295,0.000706983,2.58E-06,1.01E-05,3.069145962,3.258235393,-0.672904292
to,realize,10,0.02759208,9.86E-05,2.72E-06,1.06E-05,3.234446709,3.091718894,-0.673168584
we,cant,10,0.003485592,0.000802344,2.80E-06,1.09E-05,3.323232419,3.009118455,-0.673299685
if,shes,10,0.003620412,0.000776038,2.81E-06,1.10E-05,3.33859967,2.995267773,-0.673321669
ask,for,10,0.000315676,0.008924432,2.82E-06,1.10E-05,3.347696672,2.987128459,-0.673334587
thought,she,10,0.000355136,0.007934655,2.82E-06,1.10E-05,3.348467604,2.986440719,-0.673335679
the,incident,10,0.032968442,8.55E-05,2.82E-06,1.10E-05,3.349392723,2.985615849,-0.673336988
only,one,10,0.001147615,0.002456356,2.82E-06,1.10E-05,3.349739643,2.985306641,-0.673337479
like,hes,10,0.00312388,0.000904281,2.82E-06,1.10E-05,3.356767976,2.979056066,-0.6733474
a,half,10,0.021117428,0.000138108,2.92E-06,1.14E-05,3.465649323,2.885462165,-0.67349595
your,dating,10,0.004748297,0.000614911,2.92E-06,1.14E-05,3.46955538,2.882213686,-0.673501106
sick,and,10,0.000128243,0.022837206,2.93E-06,1.14E-05,3.480181398,2.873413439,-0.673515073
feel,about,10,0.000772749,0.003791404,2.93E-06,1.14E-05,3.481466285,2.872352963,-0.673516756
living,in,10,0.000243334,0.012064753,2.94E-06,1.15E-05,3.488546014,2.866523749,-0.673526008
a,medical,10,0.021117428,0.000141397,2.99E-06,1.17E-05,3.548164783,2.818358394,-0.673602455
wrong,for,10,0.000341983,0.008924432,3.05E-06,1.19E-05,3.626671395,2.757349346,-0.673699288
syndrome,and,10,0.00013482,0.022837206,3.08E-06,1.20E-05,3.658652239,2.73324693,-0.673737542
so,thats,10,0.003745368,0.000822074,3.08E-06,1.20E-05,3.658716483,2.733198936,-0.673737619
you,wouldnt,10,0.010821778,0.000286082,3.10E-06,1.21E-05,3.678850667,2.718240262,-0.673761361
a,picture,10,0.021117428,0.000147973,3.12E-06,1.22E-05,3.713195703,2.693098021,-0.673801266
the,street,10,0.032968442,9.54E-05,3.14E-06,1.23E-05,3.735861114,2.676759037,-0.673827199
it,might,10,0.007714339,0.000414325,3.20E-06,1.25E-05,3.798075356,2.632912479,-0.673896791
we,didnt,10,0.003485592,0.000930587,3.24E-06,1.27E-05,3.854404813,2.594434286,-0.673957863
kids,by,10,0.001173921,0.002772032,3.25E-06,1.27E-05,3.866881069,2.586063502,-0.673971149
ago,he,10,0.000437343,0.007599249,3.32E-06,1.30E-05,3.94926804,2.532114787,-0.674056775
this,month,10,0.006764022,0.000496532,3.36E-06,1.31E-05,3.990949783,2.505669213,-0.674098749
decisions,the,10,0.000101937,0.032968442,3.36E-06,1.31E-05,3.993506708,2.504064906,-0.674101295
a,serious,10,0.021117428,0.000164415,3.47E-06,1.36E-05,4.125773003,2.423788219,-0.674228708
a,plan,10,0.021117428,0.000164415,3.47E-06,1.36E-05,4.125773003,2.423788219,-0.674228708
her,parents,10,0.008010286,0.000434055,3.48E-06,1.36E-05,4.131580694,2.420381142,-0.674234116
in,case,10,0.012064753,0.00028937,3.49E-06,1.36E-05,4.148541206,2.41048588,-0.674249822
mess,and,10,0.00015455,0.022837206,3.53E-06,1.38E-05,4.194064761,2.38432179,-0.674291349
see,more,10,0.00152248,0.00241032,3.67E-06,1.43E-05,4.360637546,2.293242649,-0.674435907
where,are,10,0.000769461,0.004843658,3.73E-06,1.46E-05,4.428775118,2.257960663,-0.674491906
for,anything,10,0.008924432,0.00042419,3.79E-06,1.48E-05,4.498467403,2.222979318,-0.674547428
put,it,10,0.000499821,0.007714339,3.86E-06,1.51E-05,4.581805191,2.182545871,-0.674611603
people,do,10,0.00152248,0.002541852,3.87E-06,1.51E-05,4.598598668,2.174575501,-0.674624253
at,fox,10,0.003774962,0.001025948,3.87E-06,1.51E-05,4.602157805,2.172893765,-0.674626923
they,got,10,0.003465863,0.001121308,3.89E-06,1.52E-05,4.61806471,2.165409242,-0.674638802
happens,to,10,0.000144685,0.02759208,3.99E-06,1.56E-05,4.743855173,2.107990155,-0.674729936
shes,not,10,0.000776038,0.005146181,3.99E-06,1.56E-05,4.745602619,2.107213941,-0.674731168
he,already,10,0.007599249,0.000526127,4.00E-06,1.56E-05,4.750999146,2.104820416,-0.674734967
she,called,10,0.007934655,0.000506397,4.02E-06,1.57E-05,4.774666769,2.094386998,-0.674751527
within,a,10,0.000190721,0.021117428,4.03E-06,1.57E-05,4.785896684,2.089472603,-0.674759327
job,and,10,0.000177568,0.022837206,4.06E-06,1.58E-05,4.818712705,2.07524304,-0.674781912
his,home,10,0.006356274,0.000644506,4.10E-06,1.60E-05,4.868026678,2.05422046,-0.674815278
a,question,10,0.021117428,0.000200586,4.24E-06,1.66E-05,5.033443064,1.986711655,-0.674922427
keep,her,10,0.000532704,0.008010286,4.27E-06,1.67E-05,5.070576306,1.972162412,-0.674945519
sure,she,10,0.000549145,0.007934655,4.36E-06,1.70E-05,5.177723055,1.931350884,-0.675010294
make,him,10,0.001269282,0.003446133,4.37E-06,1.71E-05,5.19772875,1.92391725,-0.675022093
them,they,10,0.001275858,0.003465863,4.42E-06,1.73E-05,5.254572162,1.903104514,-0.675055126
to,act,10,0.02759208,0.000161126,4.45E-06,1.74E-05,5.282929624,1.892889119,-0.67507134
to,buy,10,0.02759208,0.000161126,4.45E-06,1.74E-05,5.282929624,1.892889119,-0.67507134
moved,to,10,0.000164415,0.02759208,4.54E-06,1.77E-05,5.390744514,1.855031336,-0.675131427
bad,for,10,0.000519551,0.008924432,4.64E-06,1.81E-05,5.509750773,1.814964127,-0.675195021
i,must,10,0.014264622,0.000325541,4.64E-06,1.81E-05,5.51810254,1.812217139,-0.67519938
obama,as,10,0.001029236,0.004524693,4.66E-06,1.82E-05,5.533855258,1.807058467,-0.675207568
the,moment,10,0.032968442,0.000144685,4.77E-06,1.86E-05,5.66820307,1.764227547,-0.675275548
because,its,10,0.001917076,0.002515545,4.82E-06,1.88E-05,5.730532951,1.745038391,-0.675306005
a,second,10,0.021117428,0.000230181,4.86E-06,1.90E-05,5.776082205,1.731277299,-0.675327846
also,has,10,0.001331759,0.003653295,4.87E-06,1.90E-05,5.781414487,1.729680517,-0.675330381
was,very,10,0.005981408,0.000881263,5.27E-06,2.06E-05,6.263722619,1.596494706,-0.67554177
the,morning,10,0.032968442,0.000161126,5.31E-06,2.08E-05,6.312317055,1.584204328,-0.675561277
that,babys,10,0.011456419,0.000483379,5.54E-06,2.16E-05,6.580524423,1.519635725,-0.675663759
bm,and,10,0.000243334,0.022837206,5.56E-06,2.17E-05,6.603421114,1.514366542,-0.675672122
is,nothing,10,0.011732635,0.000476803,5.59E-06,2.19E-05,6.647492747,1.504326576,-0.675688058
a,9,10,0.021117428,0.000266352,5.62E-06,2.20E-05,6.683752266,1.496165567,-0.675701011
still,have,10,0.001019371,0.005576948,5.68E-06,2.22E-05,6.755423277,1.480292143,-0.675726204
birth,of,10,0.000355136,0.01604359,5.70E-06,2.23E-05,6.770482156,1.476999683,-0.67573143
oh,i,10,0.000411037,0.014264622,5.86E-06,2.29E-05,6.967301187,1.435275974,-0.675797653
down,with,10,0.000677389,0.008704116,5.90E-06,2.30E-05,7.006258969,1.427295229,-0.67581032
for,having,10,0.008924432,0.0006741,6.02E-06,2.35E-05,7.148727268,1.3988504,-0.675855467
my,relationship,10,0.005422398,0.001124597,6.10E-06,2.38E-05,7.246224514,1.380029004,-0.67588534
are,really,10,0.004843658,0.001265993,6.13E-06,2.40E-05,7.286659916,1.372370896,-0.675897495
if,there,10,0.003620412,0.00173622,6.29E-06,2.46E-05,7.469409432,1.338793929,-0.675950787
a,racist,10,0.021117428,0.000299235,6.32E-06,2.47E-05,7.508906866,1.331751769,-0.675961964
them,but,10,0.001275858,0.004971902,6.34E-06,2.48E-05,7.537868225,1.326635025,-0.675970086
who,would,10,0.002857528,0.002259058,6.46E-06,2.52E-05,7.67081551,1.303642355,-0.676006579
said,about,10,0.001703337,0.003791404,6.46E-06,2.52E-05,7.674040577,1.303094491,-0.676007449
it,off,10,0.007714339,0.000858245,6.62E-06,2.59E-05,7.867441808,1.271061197,-0.676058291
but,also,10,0.004971902,0.001331759,6.62E-06,2.59E-05,7.868135647,1.27094911,-0.676058469
ask,a,10,0.000315676,0.021117428,6.67E-06,2.60E-05,7.921484167,1.262389697,-0.676072054
own,it,10,0.00086811,0.007714339,6.70E-06,2.62E-05,7.957872174,1.256617319,-0.676081216
mom,is,10,0.000572163,0.011732635,6.71E-06,2.62E-05,7.976991296,1.25360548,-0.676085996
goes,to,10,0.000243334,0.02759208,6.71E-06,2.62E-05,7.978301881,1.253399552,-0.676086323
world,of,10,0.000420902,0.01604359,6.75E-06,2.64E-05,8.024275148,1.246218483,-0.676097721
is,something,10,0.011732635,0.00057874,6.79E-06,2.65E-05,8.068680851,1.239359963,-0.676108607
girlfriend,of,10,0.000440631,0.01604359,7.07E-06,2.76E-05,8.400413045,1.190417655,-0.676186287
say,this,10,0.001058831,0.006764022,7.16E-06,2.80E-05,8.510502186,1.175018792,-0.676210728
just,how,10,0.003166628,0.002298518,7.28E-06,2.84E-05,8.64905158,1.156196134,-0.676240602
more,like,10,0.00241032,0.00312388,7.53E-06,2.94E-05,8.94731246,1.117654049,-0.676301776
work,in,10,0.000624776,0.012064753,7.54E-06,2.95E-05,8.957077603,1.116435566,-0.67630371
situation,i,10,0.000542569,0.014264622,7.74E-06,3.02E-05,9.196837567,1.087330284,-0.676349905
like,its,10,0.00312388,0.002515545,7.86E-06,3.07E-05,9.337918188,1.070902507,-0.676375979
